"rt","response","trial_type","trial_index","plugin_version","time_elapsed","part_id","task","item_number","item_type","segment","clause_type","number","stimulus","question","correct_answer","part_answer","correct"
"2079","F","html-keyboard-response","310","2.0.0","1809000","37","question","7","exp_item","","or","ss","<div class='container trial-question'>
      <h2 class='trial-question-header'>Who cries?</h2>
      <div>
        <div class='container'>
          <h2 class='trial-question-answer'>The dog</h2>
          <h2 class='trial-question-key'>F</h2>
        </div>
        <div class='container'>
          <h2 class='trial-question-answer'>The cat</h2>
          <h2 class='trial-question-key'>J</h2>
        </div>
      </div>
    </div>","","f","F","0"
"1093"," ","html-keyboard-response","311","2.0.0","1810601","37","item","8","exp_item","s0","or","ps","<p class=""trial-stimulus"">________ | ____ | _______ | ____ | _____</p>","","","",""
"606"," ","html-keyboard-response","312","2.0.0","1811207","37","item","8","exp_item","s1","or","ps","<p class=""trial-stimulus"">The cats | ____ | _______ | ____ | _____</p>","","","",""
"520"," ","html-keyboard-response","313","2.0.0","1811729","37","item","8","exp_item","s2","or","ps","<p class=""trial-stimulus"">________ | that | _______ | ____ | _____</p>","","","",""
"815"," ","html-keyboard-response","314","2.0.0","1812544","37","item","8","exp_item","s3","or","ps","<p class=""trial-stimulus"">________ | ____ | the dog | ____ | _____</p>","","","",""
"695"," ","html-keyboard-response","315","2.0.0","1813241","37","item","8","exp_item","s4","or","ps","<p class=""trial-stimulus"">________ | ____ | _______ | hugs | _____</p>","","","",""
"894"," ","html-keyboard-response","316","2.0.0","1814136","37","item","8","exp_item","s5","or","ps","<p class=""trial-stimulus"">________ | ____ | _______ | ____ | smile</p>","<div class='container trial-question'>
      <h2 class='trial-question-header'>Who smiles?</h2>
      <div>
        <div class='container'>
          <h2 class='trial-question-answer'>The dog</h2>
          <h2 class='trial-question-key'>F</h2>
        </div>
        <div class='container'>
          <h2 class='trial-question-answer'>The cats</h2>
          <h2 class='trial-question-key'>J</h2>
        </div>
      </div>
    </div>","","",""
"1593","J","html-keyboard-response","317","2.0.0","1816232","37","question","8","exp_item","","or","ps","<div class='container trial-question'>
      <h2 class='trial-question-header'>Who smiles?</h2>
      <div>
        <div class='container'>
          <h2 class='trial-question-answer'>The dog</h2>
          <h2 class='trial-question-key'>F</h2>
        </div>
        <div class='container'>
          <h2 class='trial-question-answer'>The cats</h2>
          <h2 class='trial-question-key'>J</h2>
        </div>
      </div>
    </div>","","j","J","0"
"589"," ","html-keyboard-response","318","2.0.0","1817327","37","item","8","fill_item","s0","sr","ss","<p class=""trial-stimulus"">__________ | ___ | _______ | __________ | _____</p>","","","",""
"600"," ","html-keyboard-response","319","2.0.0","1817927","37","item","8","fill_item","s1","sr","ss","<p class=""trial-stimulus"">The singer | ___ | _______ | __________ | _____</p>","","","",""
"505"," ","html-keyboard-response","320","2.0.0","1818433","37","item","8","fill_item","s2","sr","ss","<p class=""trial-stimulus"">__________ | who | _______ | __________ | _____</p>","","","",""
"759"," ","html-keyboard-response","321","2.0.0","1819193","37","item","8","fill_item","s3","sr","ss","<p class=""trial-stimulus"">__________ | ___ | smashes | __________ | _____</p>","","","",""
"471"," ","html-keyboard-response","322","2.0.0","1819665","37","item","8","fill_item","s4","sr","ss","<p class=""trial-stimulus"">__________ | ___ | _______ | the guitar | _____</p>","","","",""
"518"," ","html-keyboard-response","323","2.0.0","1820184","37","item","8","fill_item","s5","sr","ss","<p class=""trial-stimulus"">__________ | ___ | _______ | __________ | cries</p>","false","","",""
"966"," ","html-keyboard-response","325","2.0.0","1821656","37","item","8","exp_item","s0","or","pp","<p class=""trial-stimulus"">________ | ____ | ________ | ___ | _____</p>","","","",""
"679"," ","html-keyboard-response","326","2.0.0","1822336","37","item","8","exp_item","s1","or","pp","<p class=""trial-stimulus"">The cats | ____ | ________ | ___ | _____</p>","","","",""
"496"," ","html-keyboard-response","327","2.0.0","1822833","37","item","8","exp_item","s2","or","pp","<p class=""trial-stimulus"">________ | that | ________ | ___ | _____</p>","","","",""
"526"," ","html-keyboard-response","328","2.0.0","1823360","37","item","8","exp_item","s3","or","pp","<p class=""trial-stimulus"">________ | ____ | the dogs | ___ | _____</p>","","","",""
"581"," ","html-keyboard-response","329","2.0.0","1823943","37","item","8","exp_item","s4","or","pp","<p class=""trial-stimulus"">________ | ____ | ________ | hug | _____</p>","","","",""
"1089"," ","html-keyboard-response","330","2.0.0","1825033","37","item","8","exp_item","s5","or","pp","<p class=""trial-stimulus"">________ | ____ | ________ | ___ | smile</p>","false","","",""
"638"," ","html-keyboard-response","332","2.0.0","1826175","37","item","7","exp_item","s0","or","ps","<p class=""trial-stimulus"">________ | ____ | _______ | ______ | ___</p>","","","",""
"575"," ","html-keyboard-response","333","2.0.0","1826751","37","item","7","exp_item","s1","or","ps","<p class=""trial-stimulus"">The dogs | ____ | _______ | ______ | ___</p>","","","",""
"793"," ","html-keyboard-response","334","2.0.0","1827545","37","item","7","exp_item","s2","or","ps","<p class=""trial-stimulus"">________ | that | _______ | ______ | ___</p>","","","",""
"805"," ","html-keyboard-response","335","2.0.0","1828350","37","item","7","exp_item","s3","or","ps","<p class=""trial-stimulus"">________ | ____ | the cat | ______ | ___</p>","","","",""
"785"," ","html-keyboard-response","336","2.0.0","1829137","37","item","7","exp_item","s4","or","ps","<p class=""trial-stimulus"">________ | ____ | _______ | pushes | ___</p>","","","",""
"662"," ","html-keyboard-response","337","2.0.0","1829799","37","item","7","exp_item","s5","or","ps","<p class=""trial-stimulus"">________ | ____ | _______ | ______ | cry</p>","false","","",""
"839"," ","html-keyboard-response","339","2.0.0","1831143","37","item","1","exp_item","s0","or","pp","<p class=""trial-stimulus"">__________ | ____ | __________ | _____ | ____</p>","","","",""
"991"," ","html-keyboard-response","340","2.0.0","1832135","37","item","1","exp_item","s1","or","pp","<p class=""trial-stimulus"">The horses | ____ | __________ | _____ | ____</p>","","","",""
"623"," ","html-keyboard-response","341","2.0.0","1832759","37","item","1","exp_item","s2","or","pp","<p class=""trial-stimulus"">__________ | that | __________ | _____ | ____</p>","","","",""
"1233"," ","html-keyboard-response","342","2.0.0","1833992","37","item","1","exp_item","s3","or","pp","<p class=""trial-stimulus"">__________ | ____ | the zebras | _____ | ____</p>","","","",""
"511"," ","html-keyboard-response","343","2.0.0","1834504","37","item","1","exp_item","s4","or","pp","<p class=""trial-stimulus"">__________ | ____ | __________ | chase | ____</p>","","","",""
"479"," ","html-keyboard-response","344","2.0.0","1834985","37","item","1","exp_item","s5","or","pp","<p class=""trial-stimulus"">__________ | ____ | __________ | _____ | fall</p>","<div class='container trial-question'>
    <h2 class='trial-question-header'>Who falls?</h2>
    <div>
      <div class='container'>
        <h2 class='trial-question-answer'>The zebras</h2>
        <h2 class='trial-question-key'>F</h2>
      </div>
      <div class='container'>
        <h2 class='trial-question-answer'>The horses</h2>
        <h2 class='trial-question-key'>J</h2>
      </div>
    </div>
  </div>","","",""
"1556","J","html-keyboard-response","345","2.0.0","1837047","37","question","1","exp_item","","or","pp","<div class='container trial-question'>
    <h2 class='trial-question-header'>Who falls?</h2>
    <div>
      <div class='container'>
        <h2 class='trial-question-answer'>The zebras</h2>
        <h2 class='trial-question-key'>F</h2>
      </div>
      <div class='container'>
        <h2 class='trial-question-answer'>The horses</h2>
        <h2 class='trial-question-key'>J</h2>
      </div>
    </div>
  </div>","","j","J","0"
